PEOPLE,val,9,9,11,11,11,9,11,13,9,11,11,9,9,11,17,11,11,13,11,9,13,11,9,9,11,9,9,9,11,15,11,11,13,9,11,17,15,9,9,9,9,9,15,13,11,9,13,9,9,11
PERHAPS,test,13,17,11,13,11,13,19,9,11,13,13,11,17,15,13,15,11,16,9,17,9,13,11,13,13,17,17,17,11,11,11,11,11,11,13,9,11,15,19,11,11,9,11,11,11,11,13,13,11,11
PERHAPS,train,13,11,11,13,11,17,11,11,13,11,9,9,11,11,13,13,11,13,15,11,13,19,13,9,15,13,13,9,11,17,9,11,11,13,17,13,11,11,11,17,11,15,15,13,13,19,17,11,11,15,11,9,13,11,9,11,11,9,15,19,11,15,11,11,13,11,15,13,15,13,13,15,7,13,13,9,15,9,13,11,13,15,13,11,11,11,11,11,13,11,13,11,17,13,17,15,13,13,11,13,9,13,17,21,13,9,15,11,9,13,17,16,13,13,11,19,17,11,13,11,15,13,15,15,11,13,13,13,11,15,11,13,13,9,11,17,15,13,11,15,11,17,15,13,11,11,9,13,11,15,13,13,11,15,15,13,13,11,13,19,13,9,13,15,13,13,11,19,15,15,13,16,13,13,15,11,17,13,9,9,15,13,17,9,11,17,9,11,13,11,13,17,13,11,19,13,21,11,13,15,11,11,9,7,11,13,15,11,11,17,13,11,21,13,9,11,11,13,13,21,9,17,13,11,11,13,17,11,13,17,11,13,15,13,13,11,11,9,17,15,13,13,21,11,21,11,17,11,15,11,13,19,11,13,15,11,13,15,9,21,13,15,15,11,17,11,17,9,11,9,13,21,11,13,17,11,21,13,15,17,17,7,17,15,9,13,11,15,9,13,15,11,15,11,13,16,11,16,15,13,15,15,11,9,11,15,13,9,13,16,9,13,17,15,13,11,11,13,9,11,13,13,13,15,15,11,15,15,9,19,11,15,9,11,15,7,13,11,9,13,19,21,11,11,11,19,11,19,13,13,13,17,9,13,15,11,11,11,11,11,11,13,13,11,21,19,15,9,13,9,13,15,9,9,17,9,19,13,13,13,9,19,13,11,19,11,13,13,16,13,11,11,9,11,11,15,13,9,11,11,11,11,13,13,11,11,15,16,17,11,15,19,17,9,13,11,13,11,13,11,13,13,13,11,11,13,13,11,9,11,13,19,21,13,9,9,13,11,15,13,11,15,15,11,15,11,13,15,9,17,11,13,15,9,16,15,9,13,11,13,16,17,9,13,11,9,11,13,9,11,15,15,11,9,11,11,11,11,9,11,11,15,13,13,13,17,11,13,15,13,11,9,11,9,7,19,13,11,13,11,13,11,15,13,19,11,13,13,13,13,11,11,13,9,11,9,15,13,11,11,9,11,9,15,13,11,13,11,17,17,13,11,11,11,11,9,15,13,11,13,11,13,11,13,13,11,15,15,17,13,19,13,13,11,11,11,11,13,11,13,11,11,13,11,15,11,9,11,15,11,11,11,13,13,15,11,11,15,15,11,17,15,13,15,15,11,9,13,17,11,11,9,13,13,9,13,11,15,11,11,15,9,11,11,13,13,9,11,17,17,17,11,15,9,13,13,11,13,13,13,17,9,9,9,9,13,13,11,11,11,16,9,9,19,17,17,9,13,19,11,9,13,13,9,13,13,13,19,13,9,16,15,11,15,11,17,15,11,15,9,13,17,13,9,11,13,13,11,15,11,17,13,13,11,11,15,17,15,15,9,11,11,13,13,13,13,9,19,9,13,11,13,9,13,11,13,11,13,9,17,11,9,9,13,11,15,11,13,19,9,13,19,9,11,11,9,13,11,11,15,21,13,17,9,11,9,9,11,11,9,11,15,9,13,9,11,9,11,13,11,13,17,13,13,13,13,11,15,15,9,9,9,11,13,13,11,17,11,21,11,11,13,11,9,11,13,11,11,17,15,11,11,9,11,13,13,9,21,11,13,13,19,13,13,13,13,11,11,13,9,17,9,11,13,11,11,13,11,13,15,16,15,17,7,11,17,11,13,11,11,17,13,11,15,11,11,9,9,19,11,9,11,15,11,15,9,13,15,15,15,15,11,17,11,13,11,15,9,11,11,19,11,11,19,9,19,13,16,13,13,13,11,11,15,13,13,9,15,16,15,15,11,11,9,9,11,9,11,17,13,11,15,11,11,13,13,13,16,17,9,11,11,9,13,13,9,9,11,17,11,9,15,15,13,16,11,11,13,15,11,11,11,11,15,17,19,9,21,17,11,13,13,13,11,13,21,11,13,13,11,9,11,15,15,15,11,13,15,15,9,15,11,11,13,17,17,13,15,9,11,13,13,11,13,13,17,11,15,13,13,13,15,16,13,21,13,11,21,11,9,15,17,21,11,11,16,9,15,17,11,13,13,17,15,9,13,15,9,9,16,11,17,15,11,13,13,13,9,11,11,13,11,16,13,9,13,11,11,9,13
PERHAPS,val,13,13,11,9,15,13,9,15,13,13,11,11,13,9,16,15,15,11,11,9,17,13,16,13,17,13,13,11,11,15,11,13,11,9,13,11,11,9,11,13,13,15,9,11,13,9,11,9,13,13
PERIOD,test,17,17,13,17,15,13,15,7,15,13,13,11,17,15,11,13,13,15,15,9,9,7,13,11,15,19,9,17,15,9,11,11,15,13,15,17,16,11,17,13,15,11,15,13,11,13,11,13,21,17
PERIOD,train,17,15,9,9,11,15,13,13,11,13,11,11,15,13,15,11,17,13,17,17,15,13,11,13,11,13,11,13,15,7,13,9,11,11,9,11,15,17,9,9,9,15,9,21,17,13,13,13,9,15,13,11,11,15,15,11,7,11,15,9,15,15,15,11,13,11,17,15,13,19,15,13,15,11,13,15,19,13,17,13,13,11,15,11,15,9,16,13,13,11,13,13,15,11,11,11,9,11,13,19,15,15,11,9,13,13,13,9,11,13,19,11,15,9,13,11,13,15,15,13,17,15,11,13,13,13,11,11,13,15,13,13,11,13,11,17,9,11,19,13,13,11,13,11,17,11,11,9,11,9,15,15,17,9,13,9,13,17,17,9,9,13,13,9,11,11,19,17,15,9,19,9,15,7,15,13,9,15,13,11,11,11,7,15,9,15,15,11,19,9,15,15,9,15,13,13,11,13,9,11,15,9,17,11,11,7,17,15,17,9,15,11,13,17,16,11,16,15,13,9,11,11,19,15,11,15,17,11,21,11,19,13,11,19,13,11,15,13,15,17,9,9,15,17,11,13,15,13,15,9,15,13,15,15,11,15,11,15,11,13,9,13,13,15,11,16,11,11,11,15,17,11,13,13,17,13,9,19,7,15,9,15,13,17,11,13,13,21,11,15,9,9,9,9,17,11,11,11,9,11,15,13,13,9,13,17,17,13,9,11,13,9,13,7,7,13,9,15,11,15,11,11,9,17,13,11,13,11,13,13,13,13,13,9,11,13,13,15,13,9,15,11,13,11,13,11,17,17,11,15,15,11,9,17,13,15,9,13,11,15,17,11,9,9,11,11,13,13,17,13,11,11,17,19,15,13,15,11,11,11,9,15,17,13,11,9,7,9,13,13,11,13,13,11,11,11,11,19,13,15,11,13,15,13,17,11,11,15,11,13,15,9,11,15,9,13,15,13,13,11,9,17,17,9,17,13,15,13,7,11,11,11,15,17,7,13,13,15,9,13,11,15,13,21,13,13,9,17,15,9,15,15,9,13,11,13,13,11,11,13,13,9,11,13,19,19,15,11,9,15,11,13,11,11,15,11,7,21,13,13,15,13,15,17,13,13,17,13,15,9,9,13,9,11,13,19,15,17,11,15,17,11,13,15,9,13,17,11,9,15,15,9,9,15,13,7,13,13,11,9,9,9,9,9,11,11,15,17,11,13,11,15,11,17,13,13,13,15,11,11,15,13,13,9,13,15,13,11,11,11,9,16,17,13,13,11,13,17,17,11,15,11,11,13,11,17,9,15,13,9,15,13,13,15,17,16,17,13,13,11,9,13,11,13,13,9,15,9,11,11,15,13,17,15,13,13,13,13,11,13,13,19,19,15,11,13,11,17,17,11,13,17,9,15,15,15,11,15,11,9,9,9,11,13,11,19,13,17,15,13,11,17,15,13,11,13,11,11,11,9,17,9,19,21,15,13,15,16,11,11,15,11,13,9,13,9,11,16,15,13,11,7,13,11,17,19,9,11,15,9,15,15,16,11,15,17,15,19,13,11,13,17,11,7,13,15,15,17,16,9,17,11,13,7,11,15,19,17,15,16,15,13,13,15,19,7,13,15,11,15,13,9,15,13,9,19,13,11,15,11,11,15,11,13,15,13,9,9,11,13,13,13,7,13,9,11,11,11,13,15,11,7,13,13,13,11,13,9,15,13,15,11,15,13,17,11,13,15,13,15,17,13,9,13,21,13,11,15,15,7,11,13,15,13,13,15,9,13,13,11,16,9,17,7,11,9,15,11,11,11,17,13,13,11,15,15,13,15,13,11,13,17,11,11,11,13,15,15,9,9,11,13,15,9,17,15,11,9,11,11,15,11,15,15,15,15,11,19,17,11,11,17,7,19,9,11,13,11,15,15,13,13,13,13,11,15,15,13,16,15,16,13,13,15,15,13,11,21,13,13,15,11,9,13,15,7,15,13,9,13,11,11,15,17,13,11,13,15,13,17,11,13,11,15,15,13,19,11,17,13,13,11,9,17,7,9,11,17,13,19,13,11,13,15,15,15,17,17,9,15,15,15,11,15,13,11,13,13,11,11,13,19,11,9,11,15,9,15,13,9,17,13,17,13,15,15,17,13,9,13,13,13,11,11,17,15,9,19,11,19,15,9,15,11,7,15,19,15,9,17,13,19,11,13,11,13,13,15,15,13,9,19,11,11,15,9,11,13,11,9,15,17,15,19,13,11,13,15,11,11,19,21,11,13,15,11,11,11,15,15
PERIOD,val,11,11,11,13,13,13,11,11,11,7,11,11,11,19,7,13,13,17,7,17,13,19,9,15,11,13,11,13,9,17,16,15,13,13,17,11,11,9,11,13,13,11,15,15,13,11,9,19,9,9
PERSON,test,11,11,15,13,11,11,15,13,13,11,11,13,15,11,11,15,13,11,9,9,9,11,13,13,13,11,15,11,11,13,13,15,11,15,11,11,11,11,11,15,11,11,11,11,17,13,17,9,11,15
PERSON,train,16,15,13,11,13,11,9,15,11,13,13,15,11,13,13,13,11,11,11,11,13,11,15,11,9,17,13,13,11,13,11,15,13,11,15,13,11,16,9,11,16,13,17,15,13,13,11,13,13,15,15,11,15,13,15,16,13,11,13,13,11,11,13,11,17,13,15,11,13,13,13,11,9,13,13,13,13,15,15,11,13,11,17,9,17,17,15,13,13,15,13,11,15,13,13,11,13,15,16,15,15,13,19,9,15,11,17,9,9,11,13,11,13,13,11,11,15,15,15,9,11,13,11,11,15,15,11,15,17,11,13,15,11,11,13,15,11,19,13,13,15,17,13,11,17,17,11,11,17,17,13,11,13,17,13,13,15,21,13,11,11,15,15,11,11,13,11,15,9,13,19,7,17,15,13,13,15,13,11,13,9,13,15,11,11,19,11,13,15,13,13,13,11,11,19,11,13,11,15,15,15,15,13,17,13,9,17,13,15,17,17,15,17,15,11,13,13,13,11,11,13,11,11,11,15,15,13,17,13,17,11,15,11,15,15,13,9,13,15,9,13,13,13,13,9,11,19,13,15,9,11,11,17,13,11,11,15,11,11,19,17,15,11,15,13,15,15,15,11,11,15,13,13,13,15,11,19,11,11,15,16,15,13,11,11,15,17,17,17,15,13,11,15,9,11,15,13,9,17,13,13,11,11,11,15,13,11,11,13,11,17,17,15,15,13,11,11,19,13,13,11,13,19,13,16,13,21,13,9,15,17,11,11,13,9,17,17,9,19,17,15,15,15,11,11,11,13,11,17,11,13,19,17,15,17,13,17,19,9,17,13,21,13,11,9,11,13,13,21,13,11,15,9,13,11,15,17,13,17,15,17,9,15,11,11,15,13,11,15,13,17,19,13,13,11,17,15,13,9,13,17,11,11,13,11,17,16,11,11,9,15,11,9,13,11,19,11,19,15,13,11,19,11,19,15,13,11,11,11,11,13,19,13,15,11,9,17,13,13,19,13,15,16,11,11,11,13,13,19,11,15,11,13,13,11,15,17,13,17,15,11,9,17,11,13,11,11,15,13,13,19,15,15,13,15,15,17,11,13,9,11,16,17,13,15,15,13,9,11,13,13,17,15,11,19,13,11,13,13,11,11,13,11,21,11,11,11,11,15,11,9,11,11,13,15,15,11,11,9,9,13,19,11,13,9,11,13,15,19,13,11,17,15,11,13,15,15,17,11,11,17,15,11,15,15,11,13,13,13,13,11,13,11,13,11,13,15,13,13,11,11,11,11,15,17,11,13,17,11,15,11,11,11,17,13,13,9,11,11,11,15,13,13,9,19,15,15,13,11,13,13,13,15,11,13,11,13,13,15,13,19,17,15,9,15,15,11,13,13,13,9,17,15,13,11,13,11,17,13,13,11,17,11,11,11,13,19,15,17,11,11,13,19,19,13,11,11,11,13,11,19,19,13,11,15,17,11,13,15,11,13,17,13,11,9,11,13,11,11,11,19,11,11,15,13,13,15,13,17,11,17,11,11,11,11,13,11,16,15,21,11,15,11,17,11,13,11,11,17,9,17,11,16,13,11,13,13,17,13,11,17,15,11,11,15,11,17,17,13,17,11,15,9,15,15,9,13,11,11,13,13,17,11,9,17,11,13,17,17,13,15,11,9,13,15,15,13,13,11,11,17,19,11,13,13,13,17,17,9,11,13,17,13,11,15,11,11,13,13,13,9,15,15,13,11,17,11,13,17,13,9,13,13,11,9,13,11,13,13,11,13,13,11,13,13,11,13,17,11,11,15,11,19,13,13,13,13,11,15,15,13,19,11,17,13,11,15,11,13,15,17,19,19,13,9,13,17,11,13,11,13,11,11,15,13,15,11,17,13,15,17,11,15,13,11,15,13,13,13,15,13,17,15,13,13,11,15,13,11,15,13,9,15,11,13,13,11,13,13,11,11,13,13,9,19,13,11,15,16,13,13,13,15,13,13,15,13,15,11,11,13,16,11,15,13,13,15,13,11,15,19,11,15,11,13,13,13,15,11,19,11,11,11,19,11,19,19,15,9,15,13,13,13,13,11,9,9,11,19,9,9,11,13,13,13,13,15,9,13,11,11,17,19,15,17,13,11,19,15,17,13,13,11,13,11,11,13,11,17,13,11,11,17,13,11,11,21,19,13,15,13,15,11,13,13,11,13,19,13,11,13,15,15,15,19,11,11,15,11,15,13,11,11,11,15,11,11,13,13,17,13,15,13,11,13,13,19,9,11,9
PERSON,val,11,17,11,11,13,9,15,15,11,15,17,15,13,13,13,13,13,13,17,11,13,17,13,11,16,15,17,13,11,15,13,19,11,19,13,11,13,13,13,13,15,15,13,9,19,15,11,13,11,15
PERSONAL,test,15,13,13,15,13,21,11,17,11,11,11,17,13,13,16,13,9,11,17,17,13,9,11,11,13,11,19,13,15,9,17,17,19,13,13,13,13,13,15,21,13,11,15,17,19,15,21,13,11,11
PERSONAL,train,17,15,11,17,15,17,13,13,11,13,13,11,15,15,15,13,17,15,9,17,11,13,13,11,9,15,17,19,17,19,9,13,15,11,13,13,11,13,15,11,17,17,13,15,19,15,17,11,15,13,13,13,13,13,15,13,19,13,19,21,15,13,13,15,13,17,17,11,15,15,15,19,13,15,15,13,15,15,17,15,17,13,13,11,17,21,13,13,17,15,15,21,15,19,13,19,16,11,19,17,15,15,13,15,17,13,11,16,17,13,17,15,11,15,13,15,15,19,11,13,13,16,17,17,11,17,16,16,13,13,19,19,21,15,19,15,15,15,13,15,11,13,19,13,16,13,13,13,11,15,17,13,16,11,15,15,13,13,13,17,13,13,17,15,13,15,11,16,17,13,15,13,13,13,11,11,15,15,15,13,13,17,11,13,15,15,15,11,21,13,13,15,13,17,19,11,13,11,11,15,21,11,11,11,11,13,13,17,15,13,13,17,13,15,17,13,19,13,15,11,17,11,13,19,13,13,17,13,15,15,19,17,13,13,13,13,16,17,13,13,13,15,13,19,13,15,11,17,17,17,19,15,21,17,17,15,15,11,13,19,13,15,13,11,17,17,13,11,17,15,19,13,19,11,19,11,13,17,13,13,11,13,13,15,15,17,17,13,11,13,13,15,17,15,13,17,13,15,13,17,13,13,17,13,15,15,16,21,17,15,15,15,15,19,11,13,13,13,13,17,13,17,15,17,17,13,15,13,15,11,21,19,13,13,19,11,11,15,13,13,13,19,13,17,15,16,19,11,9,21,17,17,17,16,13,21,15,15,21,15,13,15,19,13,13,13,16,21,13,17,11,15,15,13,13,15,19,13,15,13,11,13,17,11,17,13,11,13,15,17,17,11,16,17,13,19,15,15,19,17,15,13,16,17,21,17,19,15,21,15,11,15,13,13,15,15,17,15,19,16,17,19,11,13,19,19,11,15,11,13,17,15,15,13,11,13,9,13,19,17,16,13,15,15,15,13,11,17,15,15,13,15,16,11,21,13,21,13,11,13,21,15,11,13,15,13,11,11,17,11,13,13,15,13,19,13,17,15,11,13,13,15,13,13,13,17,21,15,15,13,13,13,13,15,16,15,13,15,11,15,15,15,13,13,17,13,13,17,13,15,15,15,13,13,15,17,13,15,15,13,15,13,21,21,11,21,15,13,16,11,13,15,13,13,17,17,13,15,15,13,11,15,13,17,13,11,19,15,17,11,15,17,13,16,16,15,11,13,17,13,17,15,15,13,13,13,15,13,11,11,15,15,13,13,11,19,15,15,19,13,15,21,11,13,11,13,17,13,19,15,16,11,16,13,13,13,13,15,13,17,15,15,13,19,11,17,17,17,17,13,13,15,11,21,15,17,17,13,15,13,11,13,13,13,17,15,17,17,13,13,15,13,13,13,15,11,13,15,17,15,19,15,11,19,13,19,15,17,13,13,15,13,11,17,11,11,15,15,13,15,15,17,13,15,17,13,11,11,13,15,15,13,15,13,13,13,19,13,17,21,11,11,17,17,17,15,17,13,17,13,13,13,11,17,17,11,11,16,13,17,13,17,13,11,15,13,13,13,17,13,15,13,19,15,17,11,16,19,17,13,15,21,13,15,17,15,13,15,17,13,17,17,15,13,13,15,13,17,15,19,15,13,13,13,13,21,15,17,11,13,13,13,17,15,13,11,17,13,15,15,17,19,17,15,13,11,17,13,15,13,17,15,15,19,15,13,13,13,17,13,15,15,13,13,15,11,17,11,15,11,19,13,13,17,13,13,16,15,13,17,15,13,15,13,11,15,17,13,15,11,13,13,15,13,13,11,13,17,16,13,15,11,15,11,17,13,13,11,13,13,15,13,15,15,21,17,17,15,19,15,13,15,17,15,15,13
PERSONAL,val,17,11,16,11,15,13,17,11,16,15,21,9,17,13,13,17,13,15,13,21,13,13,13,13,13,15,11,17,17,15,13,17,13,13,19,13,15,13,9,15,13,15,11,13,16,13,13,13,13,19
PHONE,test,11,9,11,11,11,13,11,11,15,16,11,11,11,9,11,15,13,11,11,9,11,9,11,13,11,13,17,9,11,11,15,9,9,9,13,11,13,9,7,11,11,11,13,11,9,11,11,11,15,11
PHONE,train,13,11,11,9,9,13,11,9,13,9,13,9,9,11,11,9,9,13,9,7,11,11,11,11,9,11,13,9,15,7,7,11,11,11,13,11,13,11,11,7,11,13,9,13,11,13,11,9,11,11,9,13,9,11,11,9,7,9,9,13,9,7,11,13,13,9,9,9,9,9,11,9,9,11,11,9,9,7,11,9,9,13,9,7,11,9,11,11,15,11,13,9,11,9,15,11,9,11,11,15,9,7,11,9,7,11,17,9,9,9,9,9,9,11,9,15,7,9,11,13,7,13,9,7,11,11,11,9,11,9,9,17,15,9,9,17,7,9,7,15,11,11,9,9,9,9,9,9,9,7,13,7,13,11,9,11,11,7,11,13,9,15,7,11,11,9,9,9,9,17,9,13,9,9,9,9,9,11,7,9,9,9,9,9,11,9,9,9,9,7,15,9,9,15,13,9,13,9,15,9,9,7,9,9,9,7,11,11,7,9,9,9,13,15,13,13,7,15,9,11,9,11,11,9,11,9,11,13,13,9,11,9,9,11,11,7,11,9,13,7,11,13,11,11,13,9,7,13,11,9,9,7,9,15,9,9,11,11,11,9,9,7,9,11,11,13,13,11,7,9,9,9,9,9,11,9,11,11,9,11,15,11,9,11,13,9,9,17,7,9,13,13,11,11,11,9,11,9,7,9,7,11,13,9,9,9,11,13,13,9,11,9,5,9,11,9,9,13,11,13,11,11,9,15,9,9,9,9,9,11,9,13,9,11,9,11,9,11,7,11,13,9,13,15,11,9,9,9,9,9,9,13,11,7,15,7,9,9,9,9,9,9,15,9,9,11,15,11,9,11,9,11,7,7,11,11,9,11,9,17,11,15,13,9,9,11,9,7,9,9,13,7,13,9,9,9,9,7,11,9,9,11,13,9,9,9,13,17,11,7,9,9,9,9,9,11,13,9,11,9,11,9,17,11,11,9,9,15,13,7,11,11,11,11,7,7,9,13,9,11,7,11,9,9,9,9,13,9,11,13,7,13,11,11,9,17,9,11,11,9,15,11,15,11,9,7,9,9,13,9,11,9,11,11,9,9,11,9,9,13,9,9,9,7,13,13,9,15,11,13,11,11,11,13,11,11,11,7,9,13,9,9,9,13,9,11,13,11,9,9,11,7,9,13,9,17,9,9,9,11,9,9,9,11,11,9,13,13,11,11,11,11,11,9,9,9,9,7,9,11,9,9,11,9,9,11,11,11,11,9,7,9,15,13,13,9,9,13,9,9,9,13,11,7,9,9,11,13,9,11,9,9,11,11,11,9,7,9,11,9,9,9,9,9,11,13,9,11,9,11,11,11,9,7,9,11,11,9,15,9,9,11,13,9,9,9,7,11,15,7,9,9,9,9,9,11,9,11,9,13,11,9,11,13,11,13,9,11,9,15,15,9,9,9,11,9,9,11,11,9,11,11,9,7,11,9,11,9,7,11,15,11,9,13,9,9,9,9,9,11,11,9,13,9,9,9,9,11,9,9,9,11,9,13,9,9,11,15,15,7,11,9,13,9,13,17,7,9,11,13,9,17,7,9,9,11,9,13,11,7,9,9,9,9,9,7,13,9,11,9,11,9,11,9,13,9,11,11,13,9,9,9,11,11,9,9,11,9,9,9,13,9,9,11,9,13,11,13,13,7,11,11,9,13,9,13,9,13,11,15,9,13,9,7,7,11,7,11,9,17,11,11,9,11,11,9,15,9,11,9,9,9,13,15,9,9,9,9,9,7,9,9,11,9,7,11,9,9,11,11,9,11,13,13,11,9,11,9,9,9,11,11,9,11,11,9,7,9,7,9,11,9,9,11,9,7,9,11,15,11,11,7,9,13,9,11,9,9,9,9,9,7,9,13,9,7,11,11,9,11,15,11,9,9,11,9,9,11,11,9,11,11,13,7,15,11,9,13,9,7,13,9,9,9,9,11,9,13,13,9,9,9,11,9,9,7,9,11,9,9,11,9,9,9,9,13,9,9,11,15,9,9,9,9,13,9,13,9,11,9,9,11,9,9,9,7,11,11,11,13,9,11,11,9,9,9,9,13,17,13,11,13,9,11,13,7,11,7,7,11,9,15,7,9,11,11,9,9,9,13,13,7,9,11,9,11,7,11,11,9,13,9,11,7,9,9,9,15,9,9,13,11,9,11,9,11,9,9,11,11,9,11,11,9,9,11,9,9,9,9,11,15,15,13,11,9,9,7,7,11,9,9,7,9,9,9,9,9,13,9
PHONE,val,9,13,11,11,9,9,13,11,7,9,11,9,9,11,9,9,11,11,11,9,11,7,15,13,9,11,9,15,13,13,13,9,15,13,9,9,13,11,9,7,7,9,9,13,11,11,13,9,9,11
PLACE,test,11,11,11,9,15,11,17,9,11,11,9,11,7,15,11,7,15,13,11,13,9,9,9,11,13,13,13,9,9,13,13,9,13,13,15,9,13,21,9,9,7,9,11,11,11,13,13,21,9,13
PLACE,train,15,15,11,11,11,9,11,13,11,15,11,11,9,11,9,11,9,11,11,9,11,9,11,15,11,17,13,7,11,13,15,11,19,11,13,11,9,9,7,15,7,13,11,11,17,11,11,7,11,15,15,15,13,13,9,9,9,11,11,17,11,13,9,13,13,13,11,15,15,9,13,9,11,15,9,11,9,13,11,9,15,9,17,13,17,13,9,11,9,9,11,11,13,9,9,9,11,11,11,13,11,9,15,9,7,11,11,11,13,11,9,13,11,15,11,11,13,17,11,9,16,16,9,15,9,13,9,9,9,11,9,7,17,9,15,11,11,15,11,19,11,9,11,17,11,15,19,9,11,7,13,13,9,11,9,15,11,11,11,15,11,9,11,13,11,5,9,7,11,11,15,15,17,11,13,11,13,15,19,11,9,9,13,13,19,11,15,13,7,11,9,9,9,13,19,9,13,19,9,13,9,11,9,9,9,13,9,15,13,11,11,13,17,15,17,9,11,11,13,13,15,9,13,11,9,7,11,15,16,15,9,11,9,9,9,9,11,15,9,11,16,11,17,9,13,13,13,13,13,15,13,13,13,15,11,17,11,13,11,11,11,13,9,9,13,7,9,17,11,16,9,13,15,11,11,11,9,11,9,9,13,9,7,11,13,11,11,13,13,11,7,13,11,13,9,9,11,11,11,13,11,11,9,11,15,9,17,15,9,11,15,13,11,11,17,15,11,9,13,9,19,11,9,11,9,7,11,13,13,7,15,9,11,13,11,11,9,11,11,11,11,9,9,11,15,11,11,9,11,9,9,9,11,9,7,13,13,11,13,7,7,9,7,9,9,9,13,11,9,17,17,11,15,11,11,11,13,13,13,11,9,11,9,11,9,11,5,15,15,11,13,13,11,9,7,13,19,9,17,15,11,13,11,11,13,17,11,9,9,9,13,11,9,11,13,15,13,15,15,16,11,11,9,17,11,11,9,15,13,11,9,11,13,9,15,11,9,17,11,17,11,13,11,13,15,9,11,11,9,13,9,15,13,15,15,9,13,13,7,9,13,13,7,9,13,19,9,11,9,13,9,9,11,13,9,11,11,9,15,15,13,11,9,13,15,9,15,11,13,11,19,11,11,11,11,11,9,9,9,13,15,7,11,15,15,15,9,15,11,13,9,15,11,11,9,17,13,15,11,11,11,15,11,11,7,13,17,9,9,15,9,17,9,13,11,9,9,11,13,9,9,11,9,11,13,13,9,9,9,13,7,9,9,11,9,11,11,11,11,13,11,13,11,11,9,9,9,11,15,9,9,9,9,17,13,11,11,13,21,11,13,9,11,9,15,9,11,9,9,11,9,16,15,7,9,13,11,15,15,9,9,11,13,11,9,13,9,13,15,13,9,13,15,11,13,9,17,9,13,15,15,9,13,11,11,11,13,13,9,16,9,11,9,13,17,13,17,15,9,11,11,13,9,11,9,15,11,9,9,7,13,17,9,17,9,11,15,11,7,9,13,9,9,11,13,11,11,11,17,15,15,9,17,15,13,9,13,9,9,11,13,15,13,9,9,13,13,7,11,11,11,13,9,9,11,15,17,13,7,7,9,11,11,13,9,11,13,13,13,13,13,11,15,17,15,9,13,11,13,13,13,7,11,9,19,13,13,9,9,11,9,11,9,11,13,9,11,13,11,13,11,11,13,13,13,9,17,11,11,15,11,11,9,11,13,11,11,13,13,9,11,15,17,9,11,11,13,11,7,13,9,17,9,11,13,13,9,9,9,11,9,11,9,9,11,5,15,13,17,13,13,11,11,13,15,9,11,15,11,13,11,13,13,16,19,9,11,9,11,9,11,11,9,11,11,7,13,13,13,7,9,7,9,9,11,15,13,15,11,17,15,9,11,9,9,9,9,19,13,11,9,13,11,11,13,15,9,17,9,11,13,9,11,11,9,11,11,13,11,11,11,11,17,9,17,13,9,9,9,13,11,7,11,7,9,9,15,13,15,11,11,9,11,13,13,13,13,11,16,11,15,7,11,7,11,11,9,7,11,15,11,9,11,9,13,11,17,13,11,17,13,11,15,13,15,17,11,9,11,19,7,7,13,17,13,15,13,15,13,9,17,9,13,9,11,9,11,15,9,13,15,11,11,11,13,9,11,11,11,9,7,7,9,11,13,15,9,13,13,13,9,9,11,13,11,13,13,21,9,9,7,13,17,11,9,9,11,11,9,9,13,9,9,9,11,13,7,13,11,11,15,19,13,9,11,11,17,9,11,9
PLACE,val,7,9,9,9,13,11,13,11,9,13,17,11,13,17,7,15,11,7,9,9,13,11,15,9,13,11,13,13,7,13,9,9,9,9,9,11,7,11,9,9,11,11,11,11,13,13,11,11,9,15
PLACES,test,11,15,9,15,15,13,15,17,11,13,11,11,13,13,15,13,13,11,17,17,15,19,11,16,13,9,11,17,15,11,15,13,15,15,15,13,16,11,15,13,15,17,11,15,13,11,15,15,17,13
